"","ds","y","bus_conf","cpi","con_cred","con_exp","real_gdp","gov_con_exp"
"538",2013-10-01,0.251023109756439,0.00041362290914119,0.000534944729510546,-0.0845172953978358,0.0046538634104285,0.0026467447199976,-0.002631458965898
"539",2013-11-01,0.247022880665674,-0.000316282900135206,0.00184109354976498,-0.770736604966208,0.00593705669101041,-0.000942350621997545,-0.00137952921065854
"540",2013-12-01,0.236260912265232,-0.00144624827062774,0.00263719596624048,1.14892752093,0.00263762665830969,-0.000943239484318403,-0.00138143494051146
"541",2014-01-01,-0.00433423205459675,-0.0019220578593305,0.00241831287613485,1.85766124355769,-0.00123286362965458,-0.000944130025036127,-0.00138334594292877
"542",2014-02-01,-0.00283423205459674,0.000537607596325504,0.00109956823903503,-0.444320994261466,0.00615454158227347,0.00451227110657815,0.000418315210384712
"543",2014-03-01,0.000751830643242024,0.00115268090465031,0.00203789380920905,0.566063407731434,0.00604777744179019,0.00449200197585187,0.000418140295942226
"544",2014-04-01,0.0667068976709838,0.000985332480041936,0.00186071688346836,1.89231792445941,0.00537592854995927,0.00447191412875547,0.00041796552771256
"545",2014-05-01,0.0695104064082937,0.000650493191206316,0.00189939135059394,-0.702378183217241,0.00374131937029665,0.00406977417358045,0.00223101004781068
"546",2014-06-01,0.0665048113427391,0.000479185742136375,0.00131938911862272,-0.0404863917126533,0.00525917163791711,0.00405327824645463,0.00222604372189705
"547",2014-07-01,0.0894346900327441,0.00109436679162845,0.0011242199934315,1.26663949614111,0.00384332117128183,0.0040369155046569,0.00222109945740057
"548",2014-08-01,0.0893096749566675,0.00146264068620153,-0.000160026951907615,-0.722934173222243,0.00683077390138376,0.00187597912559667,-0.000160816250302509
"549",2014-09-01,0.0895346900327441,0.000171520974635774,7.158587989572e-05,0.192518600624999,0.000812456550326246,0.00187246641768368,-0.000160842116328608
"550",2014-10-01,-0.155762208811158,0.00020023294426673,-0.000197953080908044,-0.89252495614791,0.0058248527048741,0.00186896684004001,-0.000160867990673275
"551",2014-11-01,-0.151840369811565,-0.00103693266387492,-0.00188621124722027,2.79291499102128,0.00264594288757247,0.00316384995471641,0.00170937418745187
"552",2014-12-01,-0.154862208811158,-0.00281206901012386,-0.00309415370028611,13.700263722384,0.00122819538264918,0.00315387157826619,0.00170645721353924
"553",2015-01-01,-0.12918653310902,-0.00287604084337256,-0.00641115754407935,-0.936731959850831,-0.00156651471197677,0.00314395594496819,0.00170355017804913
