date,bus_conf,cpi,vix,EPS_10YR
2011-08-01,-0.0019829979999999997,0.003144543,0.451099706,0.13775451800000002
2011-09-01,-0.0013278979999999999,0.002166842,0.041085945,0.12863348800000002
2011-10-01,-0.000997,0.000675,-0.11273407699999999,-0.019097358000000002
2011-11-01,0.000181,0.0018444420000000002,-0.027773637,-0.01889934
2011-12-01,0.001289391,0.00023799999999999998,-0.275247148,-0.024589454
2012-01-01,0.001469395,0.002716795,-0.23826473399999998,0.054724168
2012-02-01,0.0011834389999999999,0.002132887,-0.09812437199999999,0.056006488
2012-03-01,0.000607,0.0020890970000000003,-0.139369658,0.055290211
2012-04-01,-0.000327,0.001658035,0.092898349,-0.052423164
2012-05-01,-0.002062042,-0.0020724660000000002,0.15135919,-0.042910968
2012-06-01,-0.003053352,-0.0008269999999999999,0.00611114,-0.041110968
2012-07-01,-0.0018057829999999998,0.00028900000000000003,-0.20319405699999998,-0.080468393
2012-08-01,-0.000192,0.005775972,-0.119366962,-0.081968393
2012-09-01,4.28e-05,0.004748609,-0.026485792999999997,-0.080109665
2012-10-01,-0.000985,0.0026895409999999997,0.060914354000000004,-0.013894054
2012-11-01,-0.00058,-0.0016821689999999999,0.025488966000000002,-0.0165
2012-12-01,0.001838848,-0.000121,0.037048934,-0.01599934
2013-01-01,0.003376663,0.001976873,-0.28427946800000004,0.040045235
2013-02-01,0.0017171060000000001,0.005400601999999999,0.040318933,0.035556752000000004
2013-03-01,-0.001497778,-0.002819848,-0.079893457,0.037018197
2013-04-01,-0.0023325760000000003,-0.002092348,0.066997527,0.13903411
2013-05-01,-0.000301,0.000414,-0.035100721,0.134594624
2013-06-01,0.0024021579999999997,0.002374755,0.218733963,0.132263623
2013-07-01,0.0034101179999999997,0.001953628,-0.23592570899999998,0.136330974
2013-08-01,0.002960439,0.002381605,0.016569636999999998,0.134730974
2013-09-01,0.001418438,0.000377,0.03280697,0.124427113
2013-10-01,0.000414,0.000535,0.046458604,0.25102311
2013-11-01,-0.00031600000000000004,0.001841094,-0.19218710100000003,0.24702288100000003
2013-12-01,-0.0014462479999999998,0.0026371959999999996,0.089370554,0.236260912
2014-01-01,-0.001922058,0.002418313,0.003410687,-0.004334232
2014-02-01,0.000538,0.001099568,0.079447163,-0.0028342320000000003
2014-03-01,0.001152681,0.0020378939999999997,-0.042687037000000004,0.000752
2014-04-01,0.000985,0.001860717,-0.044975852000000004,0.066706898
2014-05-01,0.00065,0.001899391,-0.138102145,0.069510406
2014-06-01,0.000479,0.001319389,-0.080909353,0.066504811
2014-07-01,0.001094367,0.00112422,0.061394985,0.08943469
2014-08-01,0.001462641,-0.00016,0.08861173800000001,0.089309675
2014-09-01,0.000172,7.159999999999999e-05,-0.001874116,0.08953469
2014-10-01,0.0002,-0.000198,0.25428353600000003,-0.155762209
2014-11-01,-0.001036933,-0.001886211,-0.34634183799999996,-0.15184037
2014-12-01,-0.0028120690000000004,-0.0030941540000000004,0.17671658699999998,-0.154862209
2015-01-01,-0.0028760409999999998,-0.006411158,0.14787140199999999,-0.12918653300000002
2015-02-01,-0.002277968,0.002528236,-0.202165928,-0.137703214
2015-03-01,-0.001564364,0.002686714,-0.073685503,-0.135088937
2015-04-01,-0.000425,0.001041393,-0.09766495900000001,-0.180172815
2015-05-01,0.000643,0.0032869059999999996,-0.011715103000000001,-0.185833358
2015-06-01,-8.9e-05,0.002760281,0.069810125,-0.18946803199999998
2015-07-01,-0.001440629,0.001583807,0.0008869999999999999,-0.188051263
2015-08-01,-0.002140941,-4.2e-06,0.261261974,-0.186551263
2015-09-01,-0.002320318,-0.002252651,0.203020003,-0.194653703
2015-10-01,-0.002106306,0.000989,-0.45192393200000003,-0.187583666
2015-11-01,-0.001692975,0.001193192,-0.035752341,-0.192523771
2015-12-01,-0.000599,-0.0010767110000000002,0.100716159,-0.19535370300000002
2016-01-01,0.000951,-0.000459,0.240006133,-0.024494066000000002
2016-02-01,0.002372825,-0.001331446,-0.053332804000000004,-0.020197362
2016-03-01,0.002619417,0.003125,-0.420712401,-0.024883527000000003
2016-04-01,0.001383844,0.003816027,-0.108291129,0.002491825
2016-05-01,0.001196258,0.00235852,0.037190215,0.004939775
2016-06-01,0.000826,0.002768273,0.16437485400000001,0.009093107
2016-07-01,-0.0009630000000000001,-0.000504,-0.350803318,0.086649336
2016-08-01,-0.001733103,0.0018458079999999998,-0.061206564000000005,0.087361409
2016-09-01,0.000512,0.002616347,0.12799012199999998,0.087974914
2016-10-01,0.00187829,0.002337212,0.025074276,0.25962311
2016-11-01,0.002956543,0.001177559,0.042724091,0.24386091199999999
2016-12-01,0.003411027,0.002518165,-0.22159438,0.24036091199999998
2017-01-01,0.0030340840000000003,0.004034972,-0.074417965,0.243941795
2017-02-01,0.001741511,0.001033329,-0.00676237,0.247029113
2017-03-01,-0.000542,-0.00043499999999999995,0.030871167,0.233036783
2017-04-01,-0.0016499120000000001,0.002079632,0.09427983599999999,0.135006087
2017-05-01,-2.8800000000000002e-05,-0.00084,-0.209352418,0.13363411
2017-06-01,0.001867125,0.00061,-0.033160398,0.13473411
2017-07-01,0.00186068,0.000254,-0.024271651,0.10362503
2017-08-01,0.0027098829999999997,0.0037723540000000003,0.142885928,0.098049216
2017-09-01,0.0018020179999999998,0.005459316999999999,-0.147312912,0.100815179
2017-10-01,-0.000338,0.00043,-0.030867301,0.087263975
2017-11-01,-0.000339,0.0029145679999999998,0.039374089,0.082089853
2017-12-01,0.000617,0.001445087,-0.026886472,0.084224038
2018-01-01,0.000523,0.003960261,0.072125608,0.19695365
2018-02-01,0.000251,0.002322503,0.507566858,0.188394444
2018-03-01,-0.001248672,0.0008699999999999999,-0.180874778,0.19003191
2018-04-01,-0.001315497,0.003028668,-0.041395131,0.24252911300000002
2018-05-01,0.000472,0.0020375939999999998,-0.293324384,0.235460912
2018-06-01,0.001165445,0.001457285,-0.032639794,0.233186454
2018-07-01,0.000627,0.000768,-0.0403477,0.261904443
2018-08-01,0.001041442,0.0015492479999999998,-0.047873165,0.255852035
